,0,1
0,2857.747529553142,501.0
1,3757.603909062059,6731.0
2,3150.29521956245,2865.0
3,3753.196326544634,1141.0
4,3641.6236009106087,4578.0
5,3270.40477396952,362.0
6,3901.651883524918,5171.0
7,3340.463218428728,2703.0
8,3876.670429117323,4498.0
9,2864.957934053553,942.0
10,3259.8221613198593,952.0
11,3805.725387777473,5957.0
12,3504.2891253973617,4589.0
13,3917.612597387338,5174.0
14,3274.855324582113,1829.0
15,3906.6786363077135,5083.0
16,3290.0137962194954,1622.0
17,3361.92084215411,2938.0
18,3051.4325529094194,2845.0
19,3501.4335770510406,3688.0
20,3225.7309843128237,1121.0
21,3839.778248275825,4759.0
22,3032.847525806561,565.0
23,3857.5686239046413,4238.0
24,3794.8265913103332,4743.0
25,3573.836949446422,3680.0
26,3412.590309701124,3919.0
27,3253.2779843930084,463.0
28,3214.7729430351174,544.0
29,3504.2891253973617,3960.0
30,3794.8265913103332,3821.0
31,3323.2246670970603,2148.0
32,3516.899846139216,3378.0
33,3752.0399843877276,5082.0
34,3202.0092066951793,1754.0
35,3687.7653652515155,4897.0
36,3882.7868641663554,5041.0
37,3933.2713517511643,5269.0
38,3685.0645366556505,4965.0
39,3794.8265913103332,4895.0
40,3797.824970312075,4802.0
41,3905.1737777517037,4983.0
42,3797.824970312075,4815.0
43,3879.8898503708647,4842.0
44,3379.0998474800285,3503.0
45,3218.0328609813973,881.0
46,3289.966225436656,2453.0
47,3702.3168659421594,4096.0
48,3275.9976937935107,352.0
49,3328.9735234358104,3137.0
50,3502.076019233185,4622.0
51,3141.9753893548764,3604.0
52,2858.5685987847364,318.0
53,2868.574969846022,666.0
54,3917.612597387338,5165.0
55,3145.4056617283327,329.0
56,3303.075831434289,2112.0
57,3391.0124401408552,3243.0
58,3150.29521956245,3041.0
59,3708.6348450367173,5949.0
60,2909.7821498431035,1323.0
61,3687.7653652515155,4426.0
62,3644.5626347407024,3382.0
63,3909.1239273309534,6136.0
64,2857.104969064095,1001.0
65,3147.6187678925085,354.0
66,3879.8898503708647,4819.0
67,3747.1401050625973,6226.0
68,3697.9979341450935,4788.0
69,3249.6133778177023,317.0
70,3867.9415093944062,4929.0
71,3259.4532511390453,773.0
72,3924.8467872791725,5662.0
73,3391.0124401408552,3098.0
74,3153.629177631244,596.0
75,3227.2539592051157,2878.0
76,3304.5397381340354,2662.0
77,3760.025928168525,6147.0
78,3379.0998474800285,3147.0
79,3839.778248275825,4713.0
80,3236.517259951874,2951.0
81,3158.1844505728673,2665.0
82,3936.460132191168,6217.0
83,3218.0328609813973,935.0
84,3051.4325529094194,2368.0
85,2868.574969846022,564.0
86,3043.7344295779912,414.0
87,3218.0328609813973,775.0
88,3270.119783858397,716.0
89,3368.982884320863,3143.0
90,3857.5686239046413,4519.0
91,3757.603909062059,6296.0
92,3688.931440965605,5295.0
93,3361.92084215411,2229.0
94,3032.062252968995,656.0
95,3909.1239273309534,6235.0
96,3943.2183776407974,4945.0
97,3153.629177631244,453.0
98,3338.5294918087043,2935.0
99,3412.590309701124,3301.0
100,3255.280223834469,559.0
101,3121.8999649787324,3246.0
102,3901.651883524918,5312.0
103,3265.312334067602,336.0
104,3685.0645366556505,4848.0
105,3809.8660571018854,6397.0
106,3304.5397381340354,2635.0
107,3777.6531976671085,3897.0
108,3803.465485400454,4643.0
109,2909.7821498431035,1459.0
110,3259.4532511390453,805.0
111,3276.0446327948034,1473.0
112,2974.915843764848,2710.0
113,3912.027164767016,5774.0
114,3543.9748209689847,3481.0
115,3912.027164767016,6116.0
116,3504.2891253973617,4729.0
117,3863.1108271050084,4232.0
118,3338.5026185843626,2778.0
119,3289.966225436656,2466.0
120,2857.104969064095,927.0
121,3637.4712755042888,5331.0
122,3863.1108271050084,5353.0
123,3770.7877996491857,6806.0
124,3307.055890926885,2533.0
125,3770.751489780507,5825.0
126,2909.7821498431035,2713.0
127,3809.8660571018854,3682.0
128,3501.4335770510406,4069.0
129,3274.855324582113,2407.0
130,3263.700954724849,2678.0
131,3032.062252968995,441.0
132,2949.162174405337,2020.0
133,3280.1851838123143,3016.0
134,3157.4467485181435,941.0
135,3876.670429117323,4600.0
136,3466.1003820159344,2999.0
137,3747.078725114743,4091.0
138,3682.673043656499,4665.0
139,3259.4532511390453,751.0
140,3697.9979341450935,5775.0
141,3051.4325529094194,2134.0
142,3303.075831434289,1780.0
143,3839.778248275825,4747.0
144,3713.632143372955,5628.0
145,3713.632143372955,5959.0
146,3461.591701050531,2559.0
147,3275.355133304465,374.0
148,3909.1239273309534,6467.0
149,3270.119783858397,791.0
150,3290.0137962194954,1739.0
151,3270.6017550932356,581.0
152,3268.7228968147288,2846.0
153,3867.9415093944062,4827.0
154,3368.982884320863,3370.0
155,3225.7309843128237,1111.0
156,3039.944911835607,1197.0
157,3262.2312590887072,938.0
158,3275.355133304465,431.0
159,3866.9182643357385,6429.0
160,3708.6348450367173,6083.0
161,3876.3179896089086,6310.0
162,3236.517259951874,2635.0
163,3760.025928168525,5332.0
164,3882.7868641663554,4575.0
165,3391.0124401408552,3184.0
166,3338.5026185843626,2920.0
167,3450.312220013767,1010.0
168,3912.027164767016,5826.0
169,3713.632143372955,642.0
170,3685.0645366556505,4597.0
171,3637.4712755042888,5612.0
172,3146.7144497909417,243.0
173,3043.7344295779912,457.0
174,3121.8999649787324,3198.0
175,3256.01460578223,387.0
176,3803.465485400454,4778.0
177,3227.2539592051157,2678.0
178,3765.4924338317473,5930.0
179,3797.824970312075,4385.0
180,2949.162174405337,1880.0
181,3272.2140419542025,381.0
182,3731.778400642985,4482.0
183,3255.280223834469,487.0
184,3442.9472104691217,1730.0
185,3942.0760873181266,5474.0
186,3708.6348450367173,4867.0
187,2864.957934053553,904.0
188,3876.48448734885,5234.0
189,2949.162174405337,1950.0
190,3921.681792230588,6641.0
191,3039.944911835607,1179.0
192,3442.9472104691217,2430.0
193,3275.355133304465,526.0
194,3928.4406694617683,5626.0
195,3641.6236009106087,1792.0
196,3255.280223834469,666.0
197,3450.312220013767,1175.0
198,3868.795327757208,4379.0
199,3290.0137962194954,1583.0
200,3279.0785715767747,940.0
201,3544.1623292704126,3243.0
202,3702.3168659421594,6622.0
203,3270.40477396952,352.0
204,2858.5685987847364,482.0
205,3207.9312300475312,611.0
206,3263.700954724849,2775.0
207,3698.8784668552403,4305.0
208,3876.670429117323,4499.0
209,3368.886874359832,3412.0
210,3818.7658098722113,4430.0
211,3231.704199594108,2441.0
212,3340.463218428728,3299.0
213,3466.1003820159344,3402.0
214,3379.0998474800285,3228.0
215,3909.1239273309534,6258.0
216,3688.4556148303027,3.0
217,3279.0785715767747,264.0
218,3051.4325529094194,2251.0
219,3760.025928168525,5873.0
220,3805.725387777473,5532.0
221,3442.8108180866307,3736.0
222,3912.027164767016,5376.0
223,3659.45939178441,4096.0
224,3936.460132191168,5975.0
225,3256.01460578223,313.0
226,3032.847525806561,550.0
227,3504.2891253973617,3652.0
228,3032.062252968995,1001.0
229,3770.751489780507,5990.0
230,3932.77162191754,5932.0
231,2909.7821498431035,1299.0
232,3777.6531976671085,5960.0
233,3617.8999596305352,3705.0
234,3943.2183776407974,6570.0
235,3928.3686815059596,6000.0
236,3879.8898503708647,4983.0
237,2857.3667266766183,675.0
238,2861.3230213554025,1082.0
239,2949.162174405337,2569.0
240,3876.48448734885,5353.0
241,3289.966225436656,2974.0
242,3255.280223834469,459.0
243,3765.4924338317473,5865.0
244,3777.6292939687887,5183.0
245,3121.8999649787324,4180.0
246,2857.104969064095,1185.0
247,3304.5397381340354,2999.0
248,3368.886874359832,3238.0
249,3121.8999649787324,2573.0
250,3158.1844505728673,2124.0
251,3051.4325529094194,2104.0
252,3216.4265189122343,326.0
253,3231.704199594108,2460.0
254,3796.0779506705985,3703.0
255,3805.494724219971,5226.0
256,3516.899846139216,2490.0
257,3922.1815220642115,5227.0
258,3805.725387777473,5737.0
259,3936.0549121416752,6695.0
260,3747.1401050625973,6785.0
261,3032.062252968995,949.0
262,3752.0399843877276,5155.0
263,3794.8265913103332,4462.0
264,3708.6348450367173,5886.0
265,2974.915843764848,3153.0
266,3520.780091600045,5169.0
267,3805.494724219971,5825.0
268,3708.6348450367173,5747.0
269,3617.8999596305352,4594.0
270,3747.078725114743,4757.0
271,2868.574969846022,489.0
272,3917.612597387338,5253.0
273,3919.9989384066753,5319.0
274,3218.0328609813973,899.0
275,3442.8108180866307,3616.0
276,3816.8463115194445,4594.0
277,3259.8221613198593,1097.0
278,3157.4467485181435,1110.0
279,3276.0446327948034,1074.0
280,3289.966225436656,2477.0
281,3265.312334067602,301.0
282,3121.8999649787324,3505.0
283,3713.632143372955,6128.0
284,3909.1239273309534,3045.0
285,3263.700954724849,2849.0
286,3928.4406694617683,5418.0
287,3928.3686815059596,5407.0
288,3501.4335770510406,2706.0
289,3803.465485400454,4275.0
290,2949.162174405337,2225.0
291,3839.778248275825,4254.0
292,3121.8999649787324,2404.0
293,3272.2140419542025,357.0
294,3158.1844505728673,2766.0
295,3747.078725114743,4646.0
296,3276.0446327948034,1288.0
297,3901.651883524918,4683.0
298,3942.0760873181266,5424.0
299,3157.4467485181435,1098.0
300,3511.2615576766743,4369.0
301,3504.2891253973617,3935.0
302,3227.2539592051157,2913.0
303,3043.7344295779912,513.0
304,3857.5686239046413,4805.0
305,3265.835849292646,498.0
306,3051.4325529094194,1930.0
307,3682.673043656499,4482.0
308,3919.9989384066753,5297.0
309,3141.9753893548764,3689.0
310,3520.780091600045,1773.0
311,3368.886874359832,2626.0
312,3368.982884320863,3374.0
313,2864.957934053553,978.0
314,3511.2615576766743,4358.0
315,3697.9979341450935,4776.0
316,3504.2891253973617,4016.0
317,3391.0124401408552,3201.0
318,3906.6786363077135,4701.0
319,3270.119783858397,696.0
320,2857.104969064095,1035.0
321,3469.843681578254,3854.0
322,3218.0328609813973,848.0
323,3259.8221613198593,1372.0
324,3794.8265913103332,4677.0
325,3909.1239273309534,5484.0
326,3849.859270196019,4155.0
327,3905.1737777517037,4885.0
328,3747.078725114743,4544.0
329,3863.1108271050084,4158.0
330,3253.2779843930084,332.0
331,3303.075831434289,1736.0
332,3803.7503721412995,5238.0
333,3274.855324582113,1881.0
334,3770.9704972561026,4470.0
335,3051.4325529094194,2540.0
336,3516.899846139216,3358.0
337,3697.9979341450935,3887.0
338,3146.7144497909417,418.0
339,3702.3168659421594,6585.0
340,2861.3230213554025,1472.0
341,3685.0645366556505,4877.0
342,3637.4712755042888,5801.0
343,3158.1844505728673,2673.0
344,3270.119783858397,774.0
